chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfccs,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,spectral_rolloff,poly_features,zero_crossing_rate,harmonic_centroid,harmonic_tonnetz,harmonic_rms,harmonic_spectral_flatness,harmonic_spectral_contrast,harmonic_spectral_rolloff,harmonic_zero_crossing_rate,class
0.31360152,0.5161422,0.27655238,0.38294318,-10.863802,0.037803542,1793.2226077803919,1816.406379947708,16.7568351491502,0.009613492,3422.2091674804688,0.5058066935543171,0.09526570638020833,1540.058643348127,0.002676344436628468,0.024179732,0.004385363,18.773972302334016,2938.8336181640625,0.0787353515625,assistance on
0.33649993,0.49439156,0.27409965,0.6128964,-14.369891,0.04968661,1668.366364823465,1598.6285526545964,17.259300305887674,0.005412688,2968.8213641826924,0.7067403648017536,0.09652944711538461,1405.622441761032,-0.007418948549558338,0.026355186,0.0021609417,19.155753525632992,2398.743614783654,0.07669771634615384,assistance on
0.33617327,0.47273338,0.27174485,0.55667955,-14.886378,0.04511044,2038.2029430084,1934.6947454568667,17.217886527405717,0.028128177,3817.450420673077,0.5636689099534314,0.10625751201923077,1600.9004074355885,-0.008595434751355156,0.02458172,0.005216784,19.05833958645636,2898.424353966346,0.08320813301282051,assistance on
0.32171473,0.47783652,0.27258217,0.38990754,-12.092667,0.037574522,1955.2612636113136,1909.2497547082414,17.194062379009203,0.026479581,3703.7109375,0.4543265521394069,0.10683768136160714,1567.156372588026,-0.011810614960032854,0.02200793,0.0046364614,18.949990336972196,2974.4659423828125,0.07890101841517858,assistance on
0.32570753,0.4958408,0.2733257,0.43526998,-10.267906,0.037493262,2007.8109901415942,1925.6654716805238,16.266311920809347,0.033451542,3894.017894847973,0.4854254021095033,0.10588444890202703,1389.908704340259,-0.001823686859836255,0.021190114,0.0028509265,18.235792607225616,2770.217483108108,0.05900285050675676,assistance on
0.332395,0.4853271,0.2727778,0.543945,-11.819091,0.040250044,2007.910304829842,1865.3130953088278,16.776736808557732,0.038829003,3748.7188620645493,0.49519716468710434,0.11189645235655737,1486.2956665625536,0.0011529554094102442,0.021438899,0.003369221,18.54065794565066,2876.094630507172,0.07301805840163934,assistance on
0.27530143,0.44134712,0.26669252,0.9384898,-10.286979,0.053223733,1938.8695187015478,1955.806461999733,16.93279664661919,0.019731222,3801.024451622596,0.6204537739032624,0.08662610176282051,1382.880822901915,-0.008991307307585267,0.030682893,0.002804539,19.09608795807953,2699.932391826923,0.053541917067307696,assistance on
0.30939153,0.43478993,0.26780713,0.7103344,-11.149723,0.049543694,1870.3770098042119,1786.8963367406354,17.214617386110582,0.015763776,3580.8657786885246,0.6257368525722399,0.09699987192622951,1416.659663080921,0.002976714294293071,0.02863145,0.0024858497,19.172339296172755,2710.006563780738,0.06548571977459017,assistance on
0.33834124,0.4927942,0.2700832,0.45646194,-13.703836,0.039777827,2255.8746367144067,2041.8856218981716,17.01078997087226,0.045939118,4353.968811035156,0.5076428414587822,0.119598388671875,1693.364978005034,-0.01047154897269618,0.020995805,0.0057587815,19.112220153745003,3348.1887817382812,0.07237752278645833,assistance on
0.3193588,0.49917424,0.2699232,1.1071507,-10.760279,0.059644904,1733.1074099852651,1708.0504478267935,17.600732889049475,0.006353057,3307.269287109375,0.7245811591966924,0.0880126953125,1443.2327296363442,0.005108981354370769,0.030283416,0.0028019776,19.37897020534558,2766.0552978515625,0.06888253348214286,assistance on
0.2884317,0.47117934,0.2647306,0.51169074,-10.063576,0.039383058,1589.410717758568,1684.0230611981058,17.38882107117274,0.0047786566,3145.0899564302886,0.4675800157394629,0.07516714242788461,1354.8777670278441,-0.006529851680596472,0.026176436,0.0021737574,19.896455738916284,2671.1524376502402,0.061720628004807696,assistance on
0.35757467,0.5414787,0.2743881,0.567819,-8.801603,0.04515382,1665.555663476035,1668.0806607621857,16.297082056512185,0.008184812,3167.2265625,0.617772632580247,0.08607700892857142,1460.8645414260725,-0.007684677701707169,0.023579285,0.0039042013,18.46233804529451,2793.4716796875,0.07638113839285714,assistance on
0.37914386,0.53194964,0.2770804,0.274319,-11.2273445,0.029805532,1868.9523878834798,1766.7678554722222,16.29579505968116,0.02776586,3526.495150862069,0.42578555009177854,0.10591774425287356,1509.0184381761826,0.0012361826760650953,0.016310811,0.004056164,18.021275927031372,2882.726629849138,0.0790173760775862,assistance on
0.3339884,0.55096847,0.28004637,0.34583634,-9.363348,0.034467846,2109.251260064823,2027.142059065589,16.4980384158729,0.039567545,4051.362941576087,0.4427437610348998,0.11376953125,1442.2261313507522,-0.004562299639566187,0.019258391,0.0033640005,18.91276153104289,2882.6405400815215,0.06395069067028986,assistance on
0.32443652,0.49105826,0.2790769,0.28587016,-9.499299,0.031661242,1983.2757632152595,1982.7298318416044,15.96927340346671,0.040115073,3857.9632098858174,0.40591191941814375,0.09944974459134616,1448.2949805689398,-0.00369961869680174,0.020009365,0.0033736415,17.967677454820166,2888.347919170673,0.06209622896634615,assistance on
0.339985,0.4894633,0.27378908,0.4155317,-11.392968,0.04034867,1952.142266150593,1900.9256275819116,17.439236831862974,0.0154442135,3829.5566246157787,0.5231906618361883,0.09240522540983606,1599.7104832360258,-0.0012846494596535241,0.0258532,0.0034935945,19.582203236541286,3185.6785508452867,0.07057665215163934,assistance on
0.33655486,0.49139318,0.2724639,0.58984756,-9.938747,0.04628555,1735.974392671415,1803.346504445234,16.87847261448854,0.009118647,3321.881103515625,0.5928563935417649,0.0797119140625,1398.8051842824348,-0.0018904414224528716,0.031442773,0.002857649,19.13586012317601,2649.1607666015625,0.06253487723214286,assistance on
0.3601093,0.550356,0.2761232,0.3210055,-10.369268,0.033162393,1984.8400962439448,1956.151068756233,16.548852998922918,0.034428313,3941.044284986413,0.4420242160849255,0.10067085597826086,1461.3828067946592,0.008687752639829481,0.019528257,0.0039249994,18.44056315136039,2990.774668817935,0.06394361413043478,assistance on
0.38866636,0.56528217,0.27546242,0.5173671,-8.591383,0.04301417,1675.4026057031888,1750.6579180322565,16.529305790864473,0.007173941,3259.588623046875,0.5818515641140342,0.07919546274038461,1439.3834824008738,-0.0033120958832443975,0.027769957,0.0029295012,18.846149234670296,2811.3253079927886,0.06589918870192307,assistance on
0.39154875,0.5547511,0.2815881,0.19047388,-9.598505,0.027160358,1802.3071664368779,1817.0820182047844,16.52289300329905,0.008740149,3627.121249112216,0.4053092293286994,0.09695712002840909,1545.675113023822,0.008683904749480009,0.015248208,0.004318766,18.085990431160614,3037.1604225852275,0.07889071377840909,assistance on
0.36238298,0.5904722,0.27938944,0.46729589,-7.6106353,0.039051935,1744.0024092346384,1871.0816557225064,16.12178069363092,0.016669804,3448.4527587890625,0.5495966597696789,0.08072916666666667,1369.3814984422822,-0.0004769497399920771,0.02068315,0.003101874,17.92338435763745,2601.7044067382812,0.058176676432291664,assistance on
0.36015117,0.5215458,0.27852985,0.5872382,-9.173075,0.044560425,2081.943359206325,1913.644858313973,16.835381508600275,0.030289002,3878.875262920673,0.597603408293545,0.11376014122596154,1587.0936466123424,-0.001373543049865149,0.025073925,0.004316611,19.17749101557151,3064.7545447716348,0.07785268930288461,assistance on
0.24215133,0.40979564,0.24330486,0.19059019,-16.930134,0.021215823,2044.888727518922,2066.849847839915,20.854909845499993,0.0076521817,3968.8240297379034,0.15503647728726377,0.10271494875672044,1268.2317255551086,0.022984611558615448,0.01581622,0.0012672432,23.761318636184562,2527.4307743195563,0.05145591817876344,assistance on
0.33263764,0.41050902,0.26191428,0.82571507,-11.270405,0.049513545,1987.4630606562314,1943.2563255570315,18.097751798493533,0.03764735,3365.744688452744,0.5236512587081652,0.11590725038109756,1316.039322498657,0.005743192690973534,0.020424243,0.0036451365,19.8128383150993,2629.282881573933,0.040289157774390245,assistance on
0.34081504,0.42973873,0.2657723,0.86450005,-10.902027,0.057749156,2058.9586124874063,1951.7771743557764,18.928252861736528,0.03743717,3595.3108354048295,0.6120742494602229,0.11027388139204546,1232.4158334072367,-0.006024635492871937,0.029078616,0.0014551573,20.855108722028465,2365.4713023792615,0.037153764204545456,assistance on
0.36306167,0.4662608,0.26482353,0.33387402,-12.2563,0.030069018,1463.785444538644,1878.0196525189688,17.01259606519455,0.013535463,2856.4360608552633,0.34459677744972417,0.05379831414473684,997.109174662464,0.01057384283917505,0.015993955,0.0014340831,18.560422041746182,1767.8759765625,0.03150699013157895,assistance on
0.35414442,0.45400095,0.26618212,0.43560007,-13.539648,0.03316953,2016.5298213649442,2180.144078608513,17.055290134376868,0.041633792,3919.365966796875,0.38596207431722607,0.091767578125,1186.0066471753444,0.00717077082239454,0.016958589,0.0029271306,18.72015522857675,2264.0009765625,0.0344091796875,assistance on
0.27328,0.44822136,0.24817137,0.26762754,-15.253734,0.026784036,2002.6028290341853,1986.8151757401436,21.278672046513837,0.007942728,3821.3153545673076,0.2088729138547846,0.10514197716346153,1318.4326768174176,0.001315064675279973,0.020127831,0.0032015692,24.039609275422055,2648.998084435096,0.06026141826923077,assistance on
0.3751979,0.5079835,0.27117145,0.22752485,-13.797602,0.025169792,1925.015071884579,2018.2197297473979,16.920411407507174,0.03897624,3506.0361328125,0.2674948375231685,0.0969580078125,1204.494485801322,0.0017360254973802303,0.012367505,0.0025390082,18.57051677145204,2317.833984375,0.0394873046875,assistance on
0.3339398,0.40993038,0.25797608,0.227268,-12.830066,0.026663842,1154.9779399017118,1672.9435003417227,17.12456013101516,0.0022785563,2004.38232421875,0.31050949827240015,0.040181477864583336,862.8309524452447,0.015701984588890234,0.01623883,0.00073407317,19.152866928801057,1348.2925415039062,0.02862548828125,assistance on
0.3601378,0.45919502,0.26024327,0.13068381,-13.946858,0.01777625,1199.5102178263296,1806.108530231112,17.059733988651285,0.00253685,2238.5706166752047,0.19826086785636143,0.0416960169057377,928.482287314913,-0.004962929577140697,0.011388797,0.0012336514,18.83692558072705,1550.743628329918,0.030425525102459015,assistance on
0.36680135,0.4379226,0.25866365,0.345332,-12.652952,0.03112145,1521.0810159770308,1757.0781157279896,17.19610594323455,0.01743115,2711.1648559570312,0.3710508858910235,0.058675130208333336,1087.4878156910684,-0.0024156044910242126,0.01584961,0.0019817394,19.29768413289656,2112.945556640625,0.033457438151041664,assistance on
0.3495429,0.44949818,0.26250255,0.23485921,-13.933134,0.028702179,1559.9043363681772,1784.2678832506258,17.024440796947165,0.01719213,2776.01818647541,0.3314128846681168,0.06239594006147541,960.2076968802307,0.0013737784956737817,0.015019377,0.0007868643,18.421348020255675,1752.1320280481557,0.02775998975409836,assistance on
0.30078402,0.46716085,0.25694412,0.39069116,-12.934702,0.033067033,1457.863199938004,1806.8942946728685,21.227786158147364,0.0033949798,2768.597710882867,0.300686910427854,0.06366094842657342,864.3946048283976,0.011761975635137279,0.024130665,0.00025825697,24.405370162749808,1304.791643902972,0.03590403736888112,assistance on
0.27217326,0.41528106,0.25097567,0.28894502,-14.740494,0.026418895,2022.02451338092,2205.791316219078,20.86724177899297,0.007693402,4371.396272078804,0.23458907848987634,0.09153150475543478,1377.2000106544945,0.013809511230979267,0.020425273,0.0015691764,23.645398315267606,3168.423594599185,0.051142153532608696,assistance on
0.311012,0.40889254,0.2304541,0.57061404,-12.325178,0.04345489,1642.039782818889,1998.9801872147075,22.239602060431505,0.0056879735,3326.66015625,0.3704272353980845,0.06953855761054421,1012.0117797054272,0.0009801998645292088,0.03327206,0.001304795,25.38434503009991,1886.0595703125,0.029688828656462586,assistance on
0.33188298,0.42745614,0.23574929,0.3327382,-13.226667,0.03278715,2111.6322040554764,1940.0896062769373,21.25601467381703,0.010353021,4050.426715353261,0.2982576214338145,0.11378722259963768,1660.9686389929518,0.004261014872895296,0.02535655,0.0052576656,24.110255384798386,3087.0499320652175,0.0868645267210145,assistance on
0.32780302,0.38625327,0.23399155,0.517967,-8.357621,0.042050593,1488.8080919760973,1802.6618391825684,17.772594934632505,0.011219494,2880.6836737961066,0.44337043200459314,0.05799340420081967,976.2736078635604,-0.0013035250414081955,0.030566948,0.0009494011,19.372398172894517,1796.25744428791,0.03267482069672131,assistance on
0.37204644,0.46187916,0.25723794,0.3442145,-9.040741,0.03231131,1555.785058500733,1849.110065187128,16.73184540852076,0.01887075,3037.5067608173076,0.35562189469524286,0.06609825721153846,1129.0080875098758,0.001249565452943962,0.01748752,0.0026683314,18.074512761986636,2185.288837139423,0.04155649038461538,assistance on
0.31794903,0.41065523,0.24310195,0.72179353,-8.456753,0.050603256,1348.4153444728474,1566.252642165859,18.04352664220898,0.006792994,2547.8748497596152,0.5831105254679171,0.05402644230769231,928.2908304285423,0.004883598388166434,0.028987907,0.0006344373,19.22878766088561,1788.7466195913462,0.030310997596153848,assistance on
0.39364946,0.44818926,0.25419685,0.44207412,-9.400385,0.03603327,1363.351183839055,1678.7172294157353,16.828206711822826,0.007510326,2681.820015285326,0.4040751713826003,0.052224864130434784,1025.014012587955,0.0029902706655608583,0.01866208,0.0022349798,17.923675384324575,1964.2026154891305,0.03824162137681159,assistance on
0.39581427,0.4826723,0.25568685,0.36938846,-8.8396635,0.033659995,1525.388785478265,1801.712459459737,16.813818626092363,0.017149324,3014.6484375,0.38050505470590007,0.06282155106707317,1103.7178029960833,0.0060575248113981005,0.019896414,0.0031895163,18.009165261632084,2098.6995045731705,0.040729801829268296,assistance on
0.328547,0.43281683,0.24751729,0.5516485,-9.12583,0.039951958,1203.661669083127,1569.6369909767318,17.486934280213365,0.0027944935,2328.898737980769,0.44587756186663907,0.043776292067307696,919.5056972133834,-0.00554733405963865,0.022900768,0.0010815674,19.150341406902974,1650.0507061298076,0.03242688301282051,assistance on
0.31308323,0.3778911,0.24246496,0.556867,-9.799037,0.0416404,1761.1665844972877,2033.3179029071412,17.694046200580225,0.021061046,3379.403439083615,0.43434302605705327,0.08012431376689189,1142.916936331708,-0.008582854112945423,0.024791729,0.0019153403,19.38618505620332,2243.8179634712837,0.03369800464527027,assistance on
0.3634379,0.47485697,0.25964,0.6208869,-10.034034,0.038241033,2086.427077957236,2130.530157360261,16.98412437057957,0.046061143,4055.419921875,0.4008380872157247,0.10743309985632184,1387.0031481873964,0.006790198776591347,0.017180558,0.008686932,18.27297405319111,2966.631869612069,0.04507341056034483,assistance on
0.35527062,0.41993132,0.2510883,0.28019026,-10.537123,0.028226933,1742.5412254084245,2003.888852977179,17.028961296418228,0.021122713,3403.483634159483,0.3222234065626032,0.07284931752873564,1236.225864218864,0.016366796995759755,0.016788468,0.0036775891,18.713636150034826,2516.785930765086,0.03870891702586207,assistance on
0.35301182,0.41023538,0.24579711,0.36245257,-10.583324,0.03473909,1493.225345567526,1827.0282156556452,18.121425936849253,0.009041981,2811.487347146739,0.3782866856054135,0.06317934782608696,984.5347755977527,-0.002540429672825823,0.022416566,0.001644028,19.525347883070975,1754.019828464674,0.035517153532608696,assistance on
0.31441057,0.38336194,0.2447194,0.40892616,-9.851693,0.036094233,1729.55817001051,1912.9292797995897,17.941877015445897,0.022419158,3349.3321860708843,0.37255124659892713,0.08014362614329268,978.4091104371645,-0.0018193299389914189,0.023707958,0.001246371,19.718669795087028,1805.3752620045732,0.034292825838414635,assistance on
0.34735748,0.3805448,0.24257521,0.48796672,-10.434711,0.039862383,1610.7424967681811,1825.9196760874845,18.35714152313988,0.0142700365,3148.9399677998313,0.4608578820577393,0.0714210304054054,1113.8380819764418,-0.0037429703862799824,0.024181021,0.003326911,19.8607582490562,2142.6992055532096,0.04209776182432432,assistance on
0.41135216,0.47481385,0.26511294,0.2406544,-13.402166,0.02599129,1858.3229459363083,2044.451841512385,18.718690878583626,0.027210638,3622.6499951575415,0.2803314513528869,0.09132473527892562,1430.9855478438258,-0.00031969735322885705,0.013492239,0.008254844,19.90146580480812,2964.8195377066118,0.04867478047520661,assistance on
0.33245072,0.4086597,0.2512227,0.59135675,-9.946871,0.04550618,2441.219711478116,2252.5382128892634,18.46876433656791,0.04141349,4688.418496621622,0.5071384780583359,0.11861275337837837,1541.6152160604126,0.005729886230316748,0.025970694,0.004360692,20.452633742234095,3413.594673775338,0.0457202808277027,assistance on
0.3844132,0.48347554,0.27003306,0.19133349,-11.290642,0.023954153,1818.1693982606885,1967.011869795639,17.316695075603423,0.03093161,3458.306674299569,0.25632665769922325,0.09576486170977011,1145.5975404323906,-0.00751118070674322,0.01198789,0.0018090152,19.10372236873128,2323.6058728448274,0.03939924568965517,assistance on
0.36408374,0.46509194,0.26957592,0.71548027,-9.945955,0.048435148,2121.1099649509383,2028.8906638727738,18.10933163714206,0.03853554,3812.039513221154,0.5298869437829581,0.11795372596153846,1623.9972915261026,-0.008758144542562496,0.020093683,0.007283889,19.72764418770814,3439.183819110577,0.05597956730769231,assistance on
0.35694078,0.47050312,0.25249442,1.7176247,-12.740381,0.06233974,1403.9108981440274,1714.460889851117,18.49343213728007,0.039517913,2743.1905110677085,0.6577391540979206,0.05960648148148148,1128.6302255193293,0.009605833443204446,0.034551255,0.022515563,21.469233961199016,2090.6148274739585,0.04649070457175926,turn off wi-fi.
0.33017507,0.4001255,0.24918668,2.9024005,-10.569714,0.08788194,1574.2945966147004,1826.4314391354355,19.266856729289803,0.014792926,3098.388671875,0.8268625431536482,0.07069227430555555,1073.2245005549864,0.009590388657901464,0.048946496,0.0025244905,21.854404830465196,1955.9326171875,0.04078504774305555,turn off wi-fi.
0.33450648,0.3874782,0.23662929,2.2651882,-11.619064,0.07787959,1394.4863929121375,1635.3601163647343,19.14112891811556,0.03584908,2577.43828125,0.7530109857626733,0.06556640625,1062.1028127256484,0.0036495844809433173,0.04211296,0.018295744,21.430738651734433,1866.6703125,0.04584375,turn off wi-fi.
0.35039368,0.3646605,0.2372623,0.5646362,-10.030028,0.043122172,2717.7923000101346,3195.1798946302347,18.23037045955142,0.059341766,6800.019906850962,0.3816768648179753,0.10406400240384615,1955.5379159274053,0.0038820958124536242,0.032286506,0.0037232924,20.61796648898812,4762.481971153846,0.05238131009615385,turn off wi-fi.
0.38047075,0.40421674,0.24360007,0.57182086,-10.003523,0.040353175,2903.3724669404523,3352.7015078183513,17.87032492846352,0.02805068,7216.0940701844265,0.36242888005015744,0.12812980276639344,2217.8096044417202,0.002006679880611107,0.022762492,0.0068161776,19.98006073756689,6233.332799692623,0.06378073770491803,turn off wi-fi.
0.3651049,0.36899415,0.23718405,0.4736931,-10.394747,0.03785125,2994.968431532306,3191.292506208482,17.713585071894975,0.061583605,6972.162311833079,0.3431217490816476,0.14498380335365854,2138.5779711679006,-0.003759659860957873,0.022813164,0.006100512,20.520767439234778,5725.862530964177,0.059105849847560975,turn off wi-fi.
0.3766189,0.39813983,0.23581934,0.5708457,-9.856923,0.045458354,2958.5200489099657,3188.184962923509,18.322324085581993,0.06133002,6697.5536449535475,0.38799242903147685,0.1324561866554054,2089.215326983608,-0.003361107379936649,0.030890748,0.0044172173,21.084844203771052,5565.023556271115,0.052437447212837836,turn off wi-fi.
0.370829,0.40984347,0.24901444,0.95933306,-13.094966,0.046001237,2368.015432426456,2261.6422508435753,19.97083078932833,0.017497225,4696.2890625,0.37893009748740575,0.12285754145408163,1443.1262667766937,0.0018218152477582758,0.027923483,0.0033135929,21.933787628042875,3288.134765625,0.04711415816326531,turn off wi-fi.
0.38703763,0.43446064,0.26194918,0.51775515,-13.652464,0.035950888,2471.8300137877854,2300.825412132111,19.203965188371967,0.02060899,4853.3203125,0.2925799290191136,0.1257805856717687,1861.267133691457,-0.013276642120626502,0.016592812,0.007028558,21.331207868351605,4080.1025390625,0.07723147852891156,turn off wi-fi.
0.38703763,0.43446064,0.26194918,0.51775515,-13.652464,0.035950888,2471.8300137877854,2300.825412132111,19.203965188371967,0.02060899,4853.3203125,0.2925799290191136,0.1257805856717687,1861.267133691457,-0.013276642120626502,0.016592812,0.007028558,21.331207868351605,4080.1025390625,0.07723147852891156,turn off wi-fi.
0.40603295,0.4279529,0.26424292,0.83176625,-12.941104,0.048849102,2290.1421522102282,2116.3394360247194,19.50560304144727,0.018046843,4424.674479166667,0.4336873953045149,0.12036584924768519,1563.2101884084323,-0.003682524951314829,0.024657177,0.006253495,20.891783935543913,3399.3550618489585,0.056844075520833336,turn off wi-fi.
0.37394473,0.50059235,0.2649084,0.1114775,-15.864746,0.015210062,1887.3665167541587,2384.97834202959,16.15365296026947,0.016171126,3909.142645474138,0.16133810625746475,0.07408405172413793,1317.6133707549097,0.006358950708522146,0.0067595537,0.005305538,17.456464655018557,2726.0540140086205,0.03716549928160919,turn off wi-fi.
0.3103941,0.42002824,0.25725892,0.12249328,-14.879474,0.018965375,1381.117399306433,1991.9154071902726,17.38350107708207,0.004602742,2645.6192680027175,0.20810485414938867,0.04412222599637681,947.1958192679601,-0.001062002513291511,0.010674534,0.0010721021,18.98059850538403,1581.754203464674,0.02777541893115942,turn off wi-fi.
0.3957766,0.4663377,0.266086,0.11924121,-14.36776,0.017794464,1616.0846089368401,2128.7030842683553,16.756587745583047,0.009528167,3240.415790264423,0.19820641694033622,0.06333383413461538,1090.543749313397,-0.007711921070203379,0.0091935545,0.0022735377,18.054397355538736,1913.970477764423,0.032113882211538464,turn off wi-fi.
0.35934147,0.43972075,0.26869723,0.11528927,-13.08517,0.019524267,1744.7230518832655,2194.6150803294836,16.979320369645293,0.015713435,3387.8421267947633,0.21210779941054025,0.06385926942567567,1135.242771434817,-0.0053099025797780875,0.01045413,0.0022436965,18.707038255671105,2017.7193306587837,0.03344066722972973,turn off wi-fi.
0.3744173,0.47412515,0.25943026,0.14237976,-15.016599,0.020038908,1608.831045960667,2096.93989402683,16.92990897541215,0.016287047,3194.7920636432927,0.20540257697324563,0.061457936356707314,1149.0691969412442,-0.00045057644332268445,0.012026994,0.0035178952,18.296300323925784,2267.9452291349085,0.035620712652439025,turn off wi-fi.
0.38083553,0.4666957,0.2639272,0.09706316,-12.818585,0.017580569,1464.6307285301627,2003.8189850876624,17.342542836066894,0.009004014,2985.6254245923915,0.18992721504242632,0.053017436594202896,1020.4189604936173,-0.0036825617178213033,0.010791304,0.0016463053,19.301704296543953,1852.9477326766305,0.031299535778985504,turn off wi-fi.
0.40212452,0.47643223,0.2689715,0.112313256,-13.880053,0.01944716,1392.984362690724,1782.5120633503175,17.209603980794494,0.012801391,2568.0685292119565,0.22142138118671428,0.05727043704710145,913.3336283309308,-0.0030192188755043046,0.011186258,0.0010485795,19.05542775193062,1591.8966542119565,0.030315896739130436,turn off wi-fi.
0.36214828,0.45698416,0.26398978,0.11488458,-12.5858555,0.020151496,1261.0666020065262,1679.6353580723842,17.009741022278554,0.013155136,2299.083533653846,0.2199330029105755,0.05177659254807692,879.082854032492,-0.0006197504297572711,0.011190734,0.0008566285,18.058560593063,1498.2140174278845,0.028389172676282052,turn off wi-fi.
0.37185946,0.46548533,0.26985422,0.107695356,-12.988747,0.016957814,1525.031083942742,2092.9975259379144,16.662025406930617,0.010519762,3052.33154296875,0.19294254988334705,0.047250142911585365,1046.4287707597382,-0.001141069474131528,0.00928316,0.001956394,17.72339124345852,2002.9817906821647,0.026373142149390245,turn off wi-fi.
0.40362287,0.4958881,0.26831353,0.14105947,-11.576544,0.020821907,1749.14220189661,2062.341283124657,17.23127761243646,0.016245108,3392.345770474138,0.2405251408611496,0.07634024784482758,1097.60547382708,0.0025010419439470888,0.009978029,0.0019341987,18.873442406940423,1982.415981950431,0.0363629220545977,turn off wi-fi.
0.38121006,0.5042044,0.26879287,0.0942817,-13.752487,0.016458271,1615.6479039464093,1988.0936952321993,16.57858091838165,0.016215881,3039.726741139482,0.1726231120114276,0.07865496379573171,982.9004407936673,-0.002503602114531909,0.0076646297,0.0016113513,17.969959285243316,1659.5009408346036,0.032143197408536585,turn off wi-fi.
0.36673376,0.4860432,0.2606898,0.69337904,-13.425868,0.0420174,1554.7772643792011,1848.3218298749748,19.722113460622957,0.013298444,2989.802433894231,0.42339701187874534,0.06995567908653846,1263.024105825536,0.008354413315746973,0.021170031,0.0039635003,20.965762377204726,2361.3365760216348,0.05079377003205128,turn off wi-fi.
0.30997467,0.42764625,0.24491628,0.22974686,-16.29001,0.025429308,1535.5365895031825,1882.9199777147319,17.582267533374523,0.009882203,2883.958458533654,0.2450239985682493,0.06869741586538461,1217.2844557456206,-0.004565527124487258,0.017993022,0.0027469462,20.57932638125319,2102.9657451923076,0.05366586538461538,turn off wi-fi.
0.29076514,0.4240792,0.2538717,0.1384396,-15.618622,0.01972755,1583.4588591554345,1979.9551492930625,16.760275538995696,0.012041146,3190.3925030048076,0.190850771497639,0.06560246394230769,1212.2301258003936,-0.0004920871829438003,0.01446368,0.002956489,19.417296002298283,2182.472956730769,0.04767878605769231,turn off wi-fi.
0.3354286,0.420243,0.26241532,0.47460416,-13.800885,0.034953132,1514.4744621878444,1850.1934506377856,19.92910439535246,0.009210973,2982.886962890625,0.3287542434188208,0.0639990234375,1256.0286502355257,0.004195062240502232,0.015151698,0.003745262,20.775991943343495,2421.6240234375,0.0494189453125,turn off wi-fi.
0.35985848,0.4782082,0.2576454,0.20750865,-13.118919,0.023366991,1671.3546321418673,1908.8819471111267,16.7557652567985,0.016879775,3340.6280048076924,0.2335559080117013,0.08147536057692308,1257.7598212930031,-0.003975438622201082,0.01666663,0.003318384,19.18577538211738,2313.1629356971152,0.059232271634615384,turn off wi-fi.
0.28597674,0.42029715,0.24682087,0.13312808,-16.297478,0.018558882,1550.271983662958,1901.159883129503,17.749639597414184,0.0064695654,3073.4659830729165,0.17426716141900106,0.05717411747685185,1114.5163319639569,0.005789569902276473,0.013937725,0.0013427458,20.186492159846804,1969.4905598958333,0.043506763599537035,turn off wi-fi.
0.26611358,0.36000872,0.22781801,0.20717286,-14.371733,0.026968192,1491.9836863230084,1716.6396555902174,19.09510453942508,0.0064658104,2829.545710637019,0.2587910739532723,0.06891025641025642,1065.998614495964,0.00564042265659934,0.021673547,0.0007871989,22.479342993792525,1956.3467172475962,0.05127579126602564,turn off wi-fi.
0.3657625,0.5278809,0.2637608,0.19274707,-11.715521,0.022778342,1657.7791036007866,1937.7060287933805,16.58915207465711,0.013565166,3325.8446326622598,0.23350447716536432,0.07145338792067307,1112.7460724982664,0.00010439764722275932,0.014630845,0.0021841568,18.486068290817702,2095.9674541766826,0.04370586688701923,turn off wi-fi.
0.29530877,0.3524083,0.23689128,0.2914098,-14.508684,0.029450914,1431.844673164943,1689.5808765443971,18.158586011973256,0.016203769,2637.8173828125,0.27133797924724123,0.06865658967391304,989.1644823200097,-0.004183296545539301,0.020871297,0.0015380486,21.11289782489018,1688.6400305706522,0.04228232563405797,turn off wi-fi.
0.27067652,0.42648065,0.25596938,0.48267436,-12.685486,0.041863643,1792.3929156768766,1802.1509932445579,19.648540606444413,0.009306709,3345.6524188701924,0.46318925651406817,0.10065479767628205,1553.000989567471,-0.005838684563236394,0.02888534,0.0018528465,23.116839203431045,2903.9456881009614,0.09301131810897435,turn off wi-fi.
0.2766218,0.42599916,0.26006922,0.9552453,-14.957822,0.04777747,1484.2395701857572,1733.9290749360084,18.476231846394544,0.005300799,2898.8660606971152,0.4331461285643497,0.06638371394230769,1239.0254079263643,-0.011576695626500122,0.034128822,0.0023099864,21.691501426790875,2259.164287860577,0.06019381009615385,turn off wi-fi.
0.29143634,0.42771316,0.25815636,0.28025538,-14.027148,0.027957357,2001.4882513115938,1915.517393105058,18.501322071145346,0.02848816,3831.805889423077,0.268516251753445,0.10561899038461539,1277.7963223630256,0.0002984567733898327,0.020625457,0.001376294,22.28580235549228,2465.275691105769,0.060659555288461536,turn off wi-fi.
0.32164454,0.5173264,0.2654675,0.31319943,-13.148684,0.029374583,1814.315164963923,1968.6510612773945,18.03010136757921,0.015041707,3683.894149116848,0.3118097794032084,0.0793067821557971,1196.2972117421616,-0.010955456262817515,0.019939195,0.0012580522,21.2234923993357,2447.2953464673915,0.051099694293478264,turn off wi-fi.
